CISP,Month,Year,Year month,Attempted murder,Rape,Missing people,Homicides,Thefts,Kidnapping,Area,Crimes
41,4,2014,2014-04-01,1,5,4,4,254,0,Tanque,268
41,5,2014,2014-05-01,1,0,1,0,208,0,Tanque,210
41,6,2014,2014-06-01,2,4,3,4,164,0,Tanque,177
41,7,2014,2014-07-01,3,2,1,2,220,0,Tanque,228
41,8,2014,2014-08-01,4,2,5,4,158,0,Tanque,173
41,9,2014,2014-09-01,4,10,3,4,189,0,Tanque,210
41,10,2014,2014-10-01,0,5,2,3,223,0,Tanque,233
41,11,2014,2014-11-01,5,2,3,3,237,1,Tanque,251
41,12,2014,2014-12-01,1,5,4,2,216,0,Tanque,228
41,1,2015,2015-01-01,6,0,3,1,257,0,Tanque,267
41,2,2015,2015-02-01,0,3,2,3,204,0,Tanque,212
41,3,2015,2015-03-01,4,1,4,3,210,0,Tanque,222
41,4,2015,2015-04-01,1,2,5,2,188,0,Tanque,198
41,5,2015,2015-05-01,3,1,6,2,185,0,Tanque,197
41,6,2015,2015-06-01,0,1,5,1,169,0,Tanque,176
41,7,2015,2015-07-01,0,4,5,2,187,1,Tanque,199
41,8,2015,2015-08-01,1,4,3,0,142,1,Tanque,151
41,9,2015,2015-09-01,2,2,7,0,144,0,Tanque,155
41,10,2015,2015-10-01,3,2,4,2,141,0,Tanque,152
41,11,2015,2015-11-01,1,2,5,1,164,0,Tanque,173
41,12,2015,2015-12-01,5,3,3,5,152,0,Tanque,168
41,1,2016,2016-01-01,0,3,1,1,186,0,Tanque,191
41,2,2016,2016-02-01,2,0,2,2,170,0,Tanque,176
41,3,2016,2016-03-01,0,1,2,1,173,0,Tanque,177
41,4,2016,2016-04-01,1,3,0,2,181,0,Tanque,187
41,5,2016,2016-05-01,0,2,6,1,214,1,Tanque,224
41,6,2016,2016-06-01,2,1,0,4,170,0,Tanque,177
41,7,2016,2016-07-01,1,0,2,0,197,0,Tanque,200
41,8,2016,2016-08-01,0,0,6,3,202,0,Tanque,211
41,9,2016,2016-09-01,0,6,3,3,182,0,Tanque,194
41,10,2016,2016-10-01,2,3,6,4,214,0,Tanque,229
41,11,2016,2016-11-01,2,0,4,3,225,0,Tanque,234
41,12,2016,2016-12-01,4,1,1,0,197,0,Tanque,203
41,1,2017,2017-01-01,2,4,2,2,125,0,Tanque,135
41,2,2017,2017-02-01,0,1,0,5,61,0,Tanque,67
41,3,2017,2017-03-01,7,3,2,6,276,0,Tanque,294
41,4,2017,2017-04-01,8,3,2,4,225,0,Tanque,242
41,5,2017,2017-05-01,10,0,3,0,238,0,Tanque,251
41,6,2017,2017-06-01,2,1,1,1,228,0,Tanque,233
41,7,2017,2017-07-01,3,1,2,0,231,0,Tanque,237
41,8,2017,2017-08-01,2,3,5,1,219,0,Tanque,230
41,9,2017,2017-09-01,0,2,3,2,191,0,Tanque,198
41,10,2017,2017-10-01,6,0,3,1,177,0,Tanque,187
41,11,2017,2017-11-01,0,2,2,0,156,0,Tanque,160
41,12,2017,2017-12-01,0,1,5,3,162,1,Tanque,172
41,1,2018,2018-01-01,0,1,2,4,182,0,Tanque,189
41,2,2018,2018-02-01,0,1,3,4,173,0,Tanque,181
41,3,2018,2018-03-01,3,2,5,2,189,0,Tanque,201
41,4,2018,2018-04-01,6,0,1,6,221,0,Tanque,234
41,5,2018,2018-05-01,0,3,2,5,245,0,Tanque,255
41,6,2018,2018-06-01,1,0,2,0,218,0,Tanque,221
41,7,2018,2018-07-01,2,1,1,1,213,0,Tanque,218
41,8,2018,2018-08-01,5,2,1,7,243,0,Tanque,258
41,9,2018,2018-09-01,2,2,2,2,260,0,Tanque,268
41,10,2018,2018-10-01,2,8,1,0,328,1,Tanque,340
41,11,2018,2018-11-01,2,2,2,1,296,0,Tanque,303
41,12,2018,2018-12-01,1,4,0,1,255,0,Tanque,261
44,1,2003,2003-01-01,4,1,1,8,299,0,Inhaúma,313
44,2,2003,2003-02-01,3,2,7,9,259,0,Inhaúma,280
44,3,2003,2003-03-01,1,1,3,11,257,0,Inhaúma,273
44,4,2003,2003-04-01,2,1,0,9,318,0,Inhaúma,330
44,5,2003,2003-05-01,5,2,3,8,329,0,Inhaúma,347
44,6,2003,2003-06-01,3,1,3,20,307,0,Inhaúma,334
44,7,2003,2003-07-01,3,3,2,6,319,0,Inhaúma,333
44,8,2003,2003-08-01,2,0,6,6,245,0,Inhaúma,259
44,9,2003,2003-09-01,13,2,6,10,310,0,Inhaúma,341
44,10,2003,2003-10-01,2,0,8,7,306,0,Inhaúma,323
44,11,2003,2003-11-01,4,3,2,6,256,0,Inhaúma,271
44,12,2003,2003-12-01,6,2,3,12,240,0,Inhaúma,263
44,1,2004,2004-01-01,6,3,5,9,208,0,Inhaúma,231
44,2,2004,2004-02-01,1,1,9,2,246,0,Inhaúma,259
44,3,2004,2004-03-01,4,1,6,1,258,0,Inhaúma,270
44,4,2004,2004-04-01,2,0,2,2,226,0,Inhaúma,232
44,5,2004,2004-05-01,1,1,2,4,310,0,Inhaúma,318
44,6,2004,2004-06-01,2,2,3,6,257,0,Inhaúma,270
44,7,2004,2004-07-01,3,0,1,14,262,0,Inhaúma,280
44,8,2004,2004-08-01,2,4,1,6,185,0,Inhaúma,198
44,9,2004,2004-09-01,8,1,3,7,238,0,Inhaúma,257
44,10,2004,2004-10-01,0,0,5,11,313,0,Inhaúma,329
44,11,2004,2004-11-01,1,2,5,9,325,0,Inhaúma,342
44,12,2004,2004-12-01,2,1,5,11,391,0,Inhaúma,410
44,1,2005,2005-01-01,0,1,3,7,307,0,Inhaúma,318
44,2,2005,2005-02-01,0,0,0,2,327,0,Inhaúma,329
44,3,2005,2005-03-01,2,4,2,7,414,0,Inhaúma,429
44,4,2005,2005-04-01,11,1,2,15,398,0,Inhaúma,427
44,5,2005,2005-05-01,15,0,1,4,378,0,Inhaúma,398
44,6,2005,2005-06-01,3,0,3,5,357,0,Inhaúma,368
44,7,2005,2005-07-01,7,2,4,14,284,0,Inhaúma,311
44,8,2005,2005-08-01,4,1,2,8,354,0,Inhaúma,369
44,9,2005,2005-09-01,11,0,2,3,273,0,Inhaúma,289
44,10,2005,2005-10-01,3,2,1,6,276,0,Inhaúma,288
44,11,2005,2005-11-01,2,3,0,2,225,0,Inhaúma,232
44,12,2005,2005-12-01,2,1,2,4,253,0,Inhaúma,262
44,1,2006,2006-01-01,1,2,2,2,230,1,Inhaúma,238
44,2,2006,2006-02-01,0,0,0,1,247,0,Inhaúma,248
44,3,2006,2006-03-01,2,2,2,11,224,0,Inhaúma,241
44,4,2006,2006-04-01,1,4,2,9,309,0,Inhaúma,325
44,5,2006,2006-05-01,6,0,1,8,319,0,Inhaúma,334
44,6,2006,2006-06-01,1,0,3,8,270,0,Inhaúma,282
44,7,2006,2006-07-01,1,2,2,9,245,0,Inhaúma,259
44,8,2006,2006-08-01,8,1,3,11,301,0,Inhaúma,324
44,9,2006,2006-09-01,7,2,1,6,273,0,Inhaúma,289
44,10,2006,2006-10-01,10,2,1,6,311,0,Inhaúma,330
44,11,2006,2006-11-01,6,3,2,6,356,0,Inhaúma,373
44,12,2006,2006-12-01,9,3,7,6,346,0,Inhaúma,371
44,1,2007,2007-01-01,3,3,2,16,342,0,Inhaúma,366
44,2,2007,2007-02-01,3,2,2,6,289,0,Inhaúma,302
44,3,2007,2007-03-01,7,0,6,6,379,0,Inhaúma,398
44,4,2007,2007-04-01,2,1,2,7,383,0,Inhaúma,395
44,5,2007,2007-05-01,8,0,6,9,467,0,Inhaúma,490
44,6,2007,2007-06-01,14,1,1,6,356,0,Inhaúma,378
44,7,2007,2007-07-01,2,0,2,14,344,1,Inhaúma,363
44,8,2007,2007-08-01,1,1,6,11,324,0,Inhaúma,343
44,9,2007,2007-09-01,0,0,3,7,343,0,Inhaúma,353
44,10,2007,2007-10-01,3,0,6,7,359,0,Inhaúma,375
44,11,2007,2007-11-01,0,0,1,16,332,0,Inhaúma,349
44,12,2007,2007-12-01,1,1,2,3,361,0,Inhaúma,368
44,1,2008,2008-01-01,3,0,2,14,381,0,Inhaúma,400
44,2,2008,2008-02-01,2,1,3,5,316,0,Inhaúma,327
44,3,2008,2008-03-01,1,3,4,3,317,0,Inhaúma,328
44,4,2008,2008-04-01,1,1,1,9,325,0,Inhaúma,337
44,5,2008,2008-05-01,3,0,1,8,332,0,Inhaúma,344
44,6,2008,2008-06-01,4,2,5,8,307,0,Inhaúma,326
44,7,2008,2008-07-01,7,2,6,5,388,0,Inhaúma,408
44,8,2008,2008-08-01,0,2,4,9,367,0,Inhaúma,382
44,9,2008,2008-09-01,3,3,2,3,337,0,Inhaúma,348
44,10,2008,2008-10-01,7,0,3,4,325,0,Inhaúma,339
44,11,2008,2008-11-01,0,0,2,5,279,0,Inhaúma,286
44,12,2008,2008-12-01,8,1,2,9,270,0,Inhaúma,290
44,1,2009,2009-01-01,5,2,4,2,285,0,Inhaúma,298
44,2,2009,2009-02-01,4,2,3,6,330,0,Inhaúma,345
44,3,2009,2009-03-01,0,2,8,6,286,0,Inhaúma,302
44,4,2009,2009-04-01,6,1,4,11,312,0,Inhaúma,334
44,5,2009,2009-05-01,6,0,2,6,335,0,Inhaúma,349
44,6,2009,2009-06-01,4,0,5,11,342,0,Inhaúma,362
44,7,2009,2009-07-01,5,3,3,4,263,0,Inhaúma,278
44,8,2009,2009-08-01,3,0,4,9,273,0,Inhaúma,289
44,9,2009,2009-09-01,7,1,3,10,221,0,Inhaúma,242
44,10,2009,2009-10-01,2,3,7,7,229,0,Inhaúma,248
44,11,2009,2009-11-01,0,0,2,1,225,0,Inhaúma,228
44,12,2009,2009-12-01,4,0,4,5,257,0,Inhaúma,270
44,1,2010,2010-01-01,0,0,0,9,279,0,Inhaúma,288
44,2,2010,2010-02-01,0,3,4,3,249,0,Inhaúma,259
44,3,2010,2010-03-01,0,0,2,7,312,0,Inhaúma,321
44,4,2010,2010-04-01,0,1,1,4,255,0,Inhaúma,261
44,5,2010,2010-05-01,0,1,3,4,225,0,Inhaúma,233
44,6,2010,2010-06-01,1,1,4,2,224,0,Inhaúma,232
44,7,2010,2010-07-01,4,4,2,8,250,0,Inhaúma,268
44,8,2010,2010-08-01,1,3,3,1,241,0,Inhaúma,249
44,9,2010,2010-09-01,0,1,6,9,278,0,Inhaúma,294
44,10,2010,2010-10-01,4,1,3,4,250,0,Inhaúma,262
44,11,2010,2010-11-01,1,4,6,4,215,0,Inhaúma,230
44,12,2010,2010-12-01,3,2,1,1,192,0,Inhaúma,199
44,1,2011,2011-01-01,1,2,2,2,225,0,Inhaúma,232
44,2,2011,2011-02-01,1,1,6,7,235,0,Inhaúma,250
44,3,2011,2011-03-01,1,0,2,3,233,0,Inhaúma,239
44,4,2011,2011-04-01,2,2,2,6,246,0,Inhaúma,258
44,5,2011,2011-05-01,6,2,1,10,198,0,Inhaúma,217
44,6,2011,2011-06-01,10,4,3,14,228,0,Inhaúma,259
44,7,2011,2011-07-01,0,0,3,3,207,0,Inhaúma,213
44,8,2011,2011-08-01,2,1,2,2,187,0,Inhaúma,194
44,9,2011,2011-09-01,0,2,5,4,211,0,Inhaúma,222
44,10,2011,2011-10-01,0,1,1,2,200,0,Inhaúma,204
44,11,2011,2011-11-01,4,0,3,4,180,2,Inhaúma,193
44,12,2011,2011-12-01,0,1,3,3,210,0,Inhaúma,217
44,1,2012,2012-01-01,2,1,4,2,212,0,Inhaúma,221
44,2,2012,2012-02-01,2,3,3,5,201,0,Inhaúma,214
44,3,2012,2012-03-01,0,5,1,6,220,0,Inhaúma,232
44,4,2012,2012-04-01,2,1,8,9,206,0,Inhaúma,226
44,5,2012,2012-05-01,0,2,2,2,219,0,Inhaúma,225
44,6,2012,2012-06-01,2,1,1,13,234,0,Inhaúma,251
44,7,2012,2012-07-01,4,4,4,12,208,1,Inhaúma,233
44,8,2012,2012-08-01,0,0,1,3,219,0,Inhaúma,223
44,9,2012,2012-09-01,1,1,2,1,201,0,Inhaúma,206
44,10,2012,2012-10-01,2,2,6,2,219,0,Inhaúma,231
44,11,2012,2012-11-01,1,1,4,4,213,0,Inhaúma,223
44,12,2012,2012-12-01,5,1,4,2,167,0,Inhaúma,179
44,1,2013,2013-01-01,1,1,1,4,182,0,Inhaúma,189
44,2,2013,2013-02-01,1,0,4,3,194,0,Inhaúma,202
44,3,2013,2013-03-01,6,1,3,8,230,0,Inhaúma,248
44,4,2013,2013-04-01,4,2,6,4,207,0,Inhaúma,223
44,5,2013,2013-05-01,6,1,2,4,221,0,Inhaúma,234
44,6,2013,2013-06-01,2,0,0,1,199,0,Inhaúma,202
44,7,2013,2013-07-01,3,1,1,2,214,0,Inhaúma,221
44,8,2013,2013-08-01,3,2,1,3,234,0,Inhaúma,243
44,9,2013,2013-09-01,1,2,2,9,224,0,Inhaúma,238
44,10,2013,2013-10-01,4,4,4,7,265,0,Inhaúma,284
44,11,2013,2013-11-01,2,2,1,5,232,0,Inhaúma,242
44,12,2013,2013-12-01,2,2,3,4,253,0,Inhaúma,264
44,1,2014,2014-01-01,6,1,0,7,276,2,Inhaúma,292
44,2,2014,2014-02-01,2,2,6,2,250,2,Inhaúma,264
44,3,2014,2014-03-01,0,3,1,2,276,1,Inhaúma,283
44,4,2014,2014-04-01,3,3,1,4,311,2,Inhaúma,324
44,5,2014,2014-05-01,2,2,0,6,237,0,Inhaúma,247
44,6,2014,2014-06-01,2,5,7,7,252,0,Inhaúma,273
44,7,2014,2014-07-01,3,1,2,2,270,0,Inhaúma,278
44,8,2014,2014-08-01,4,1,5,2,246,0,Inhaúma,258
44,9,2014,2014-09-01,0,4,1,3,223,1,Inhaúma,232
44,10,2014,2014-10-01,0,2,3,3,282,0,Inhaúma,290
44,11,2014,2014-11-01,2,2,6,4,246,0,Inhaúma,260
44,12,2014,2014-12-01,0,0,4,1,257,1,Inhaúma,263
44,1,2015,2015-01-01,3,1,5,8,295,0,Inhaúma,312
44,2,2015,2015-02-01,1,0,4,4,259,0,Inhaúma,268
44,3,2015,2015-03-01,0,1,4,8,294,0,Inhaúma,307
44,4,2015,2015-04-01,4,0,1,1,304,1,Inhaúma,311
44,5,2015,2015-05-01,0,0,5,1,307,0,Inhaúma,313
44,6,2015,2015-06-01,2,0,1,5,315,4,Inhaúma,327
44,7,2015,2015-07-01,12,1,5,1,291,0,Inhaúma,310
44,8,2015,2015-08-01,7,1,2,2,302,0,Inhaúma,314
44,9,2015,2015-09-01,8,2,5,6,324,0,Inhaúma,345
44,10,2015,2015-10-01,3,1,1,6,316,1,Inhaúma,328
44,11,2015,2015-11-01,1,1,6,3,328,0,Inhaúma,339
44,12,2015,2015-12-01,1,2,4,7,319,2,Inhaúma,335
44,1,2016,2016-01-01,5,0,3,2,367,1,Inhaúma,378
44,2,2016,2016-02-01,7,0,2,10,367,2,Inhaúma,388
44,3,2016,2016-03-01,0,4,7,8,338,0,Inhaúma,357
44,4,2016,2016-04-01,1,1,2,3,357,0,Inhaúma,364
44,5,2016,2016-05-01,0,1,5,5,398,0,Inhaúma,409
44,6,2016,2016-06-01,2,1,5,10,334,0,Inhaúma,352
44,7,2016,2016-07-01,4,1,6,4,270,0,Inhaúma,285
44,8,2016,2016-08-01,4,6,4,8,309,0,Inhaúma,331
44,9,2016,2016-09-01,1,1,6,6,341,0,Inhaúma,355
44,10,2016,2016-10-01,1,4,5,7,363,0,Inhaúma,380
44,11,2016,2016-11-01,7,5,2,12,310,0,Inhaúma,336
44,12,2016,2016-12-01,0,2,8,9,343,0,Inhaúma,362
44,1,2017,2017-01-01,4,0,2,6,229,0,Inhaúma,241
44,2,2017,2017-02-01,1,1,3,4,156,0,Inhaúma,165
44,3,2017,2017-03-01,0,0,5,8,449,0,Inhaúma,462
44,4,2017,2017-04-01,1,4,7,1,425,0,Inhaúma,438
44,5,2017,2017-05-01,0,2,2,9,413,0,Inhaúma,426
44,6,2017,2017-06-01,3,3,1,7,380,0,Inhaúma,394
44,7,2017,2017-07-01,1,1,3,7,425,0,Inhaúma,437
44,8,2017,2017-08-01,14,0,6,5,417,0,Inhaúma,442
44,9,2017,2017-09-01,1,0,2,4,403,0,Inhaúma,410
44,10,2017,2017-10-01,5,1,4,4,357,0,Inhaúma,371
44,11,2017,2017-11-01,2,3,7,9,394,0,Inhaúma,415
44,12,2017,2017-12-01,0,0,2,4,333,0,Inhaúma,339
44,1,2018,2018-01-01,3,0,4,4,339,0,Inhaúma,350
44,2,2018,2018-02-01,1,2,4,9,350,0,Inhaúma,366
44,3,2018,2018-03-01,1,0,2,6,359,0,Inhaúma,368
44,4,2018,2018-04-01,1,0,9,2,340,0,Inhaúma,352
44,5,2018,2018-05-01,0,1,6,6,289,0,Inhaúma,302
44,6,2018,2018-06-01,2,3,3,7,260,0,Inhaúma,275
44,7,2018,2018-07-01,2,1,2,4,253,0,Inhaúma,262
44,8,2018,2018-08-01,3,2,5,7,243,0,Inhaúma,260
44,9,2018,2018-09-01,0,9,3,3,282,0,Inhaúma,297
44,10,2018,2018-10-01,3,2,2,4,302,0,Inhaúma,313
44,11,2018,2018-11-01,5,2,0,4,272,0,Inhaúma,283
44,12,2018,2018-12-01,0,5,2,9,306,0,Inhaúma,322
43,4,2003,2003-04-01,0,0,0,0,0,0,Guaratiba,0
43,5,2003,2003-05-01,0,0,0,0,0,0,Guaratiba,0
43,6,2003,2003-06-01,0,0,0,0,0,0,Guaratiba,0
43,7,2003,2003-07-01,0,0,0,0,0,0,Guaratiba,0
43,8,2003,2003-08-01,0,0,0,0,0,0,Guaratiba,0
43,9,2003,2003-09-01,0,0,0,0,0,0,Guaratiba,0
43,10,2003,2003-10-01,0,0,0,0,0,0,Guaratiba,0
43,11,2003,2003-11-01,0,0,0,0,0,0,Guaratiba,0
43,12,2003,2003-12-01,0,0,0,0,0,0,Guaratiba,0
43,1,2004,2004-01-01,0,0,0,0,0,0,Guaratiba,0
43,2,2004,2004-02-01,0,0,0,0,0,0,Guaratiba,0
43,3,2004,2004-03-01,0,0,0,0,0,0,Guaratiba,0
43,4,2004,2004-04-01,0,0,0,0,0,0,Guaratiba,0
43,5,2004,2004-05-01,0,0,0,0,0,0,Guaratiba,0
43,6,2004,2004-06-01,0,0,0,0,0,0,Guaratiba,0
43,7,2004,2004-07-01,0,1,0,0,6,0,Guaratiba,7
43,8,2004,2004-08-01,0,2,3,4,47,0,Guaratiba,56
43,9,2004,2004-09-01,3,2,6,10,33,0,Guaratiba,54
43,10,2004,2004-10-01,4,2,3,7,39,0,Guaratiba,55
43,11,2004,2004-11-01,6,3,2,9,58,0,Guaratiba,78
43,12,2004,2004-12-01,1,2,0,9,53,0,Guaratiba,65
43,1,2005,2005-01-01,2,1,3,8,60,0,Guaratiba,74
43,2,2005,2005-02-01,0,0,2,6,56,0,Guaratiba,64
43,3,2005,2005-03-01,1,2,3,8,55,0,Guaratiba,69
43,4,2005,2005-04-01,1,1,2,9,50,0,Guaratiba,63
43,5,2005,2005-05-01,2,2,2,7,50,0,Guaratiba,63
43,6,2005,2005-06-01,6,1,0,4,50,0,Guaratiba,61
43,7,2005,2005-07-01,0,0,0,12,52,0,Guaratiba,64
43,8,2005,2005-08-01,0,1,1,11,61,0,Guaratiba,74
43,9,2005,2005-09-01,4,5,2,8,50,0,Guaratiba,69
43,10,2005,2005-10-01,3,1,5,13,76,0,Guaratiba,98
43,11,2005,2005-11-01,4,3,3,3,59,0,Guaratiba,72
43,12,2005,2005-12-01,2,6,1,7,60,0,Guaratiba,76
43,1,2006,2006-01-01,1,4,2,6,67,0,Guaratiba,80
43,2,2006,2006-02-01,1,1,4,9,61,0,Guaratiba,76
43,3,2006,2006-03-01,1,1,6,6,59,0,Guaratiba,73
43,4,2006,2006-04-01,1,0,3,13,53,0,Guaratiba,70
43,5,2006,2006-05-01,2,1,1,11,45,0,Guaratiba,60
43,6,2006,2006-06-01,1,2,1,3,58,0,Guaratiba,65
43,7,2006,2006-07-01,0,2,0,8,61,0,Guaratiba,71
43,8,2006,2006-08-01,7,1,0,6,65,0,Guaratiba,79
43,9,2006,2006-09-01,5,2,1,4,57,0,Guaratiba,69
43,10,2006,2006-10-01,4,1,2,6,93,0,Guaratiba,106
43,11,2006,2006-11-01,1,3,2,6,73,0,Guaratiba,85
43,12,2006,2006-12-01,4,2,6,11,76,0,Guaratiba,99
43,1,2007,2007-01-01,0,2,1,6,66,0,Guaratiba,75
43,2,2007,2007-02-01,0,2,1,6,82,0,Guaratiba,91
43,3,2007,2007-03-01,4,6,1,11,88,0,Guaratiba,110
43,4,2007,2007-04-01,2,3,1,4,72,0,Guaratiba,82
43,5,2007,2007-05-01,0,6,2,6,63,0,Guaratiba,77
43,6,2007,2007-06-01,2,4,2,4,87,0,Guaratiba,99
43,7,2007,2007-07-01,4,2,4,7,76,0,Guaratiba,93
43,8,2007,2007-08-01,4,0,4,13,77,0,Guaratiba,98
43,9,2007,2007-09-01,6,4,8,15,53,0,Guaratiba,86
43,10,2007,2007-10-01,3,0,1,10,63,0,Guaratiba,77
43,11,2007,2007-11-01,2,5,4,6,60,0,Guaratiba,77
43,12,2007,2007-12-01,0,2,4,6,56,0,Guaratiba,68
43,1,2008,2008-01-01,3,1,2,12,71,0,Guaratiba,89
43,2,2008,2008-02-01,5,5,6,5,69,0,Guaratiba,90
43,3,2008,2008-03-01,0,6,3,3,47,0,Guaratiba,59
43,4,2008,2008-04-01,5,0,2,14,69,0,Guaratiba,90
43,5,2008,2008-05-01,1,0,4,8,75,0,Guaratiba,88
43,6,2008,2008-06-01,2,2,5,7,73,0,Guaratiba,89
43,7,2008,2008-07-01,0,6,3,1,78,0,Guaratiba,88
43,8,2008,2008-08-01,5,7,8,10,65,0,Guaratiba,95
43,9,2008,2008-09-01,0,3,2,7,82,0,Guaratiba,94
43,10,2008,2008-10-01,0,3,3,13,86,0,Guaratiba,105
43,11,2008,2008-11-01,2,8,5,4,79,0,Guaratiba,98
43,12,2008,2008-12-01,3,1,2,1,81,0,Guaratiba,88
43,1,2009,2009-01-01,1,6,7,11,104,0,Guaratiba,129
43,2,2009,2009-02-01,2,4,3,9,86,0,Guaratiba,104
43,3,2009,2009-03-01,0,5,3,10,81,0,Guaratiba,99
43,4,2009,2009-04-01,3,4,1,12,91,0,Guaratiba,111
43,5,2009,2009-05-01,0,2,4,6,91,0,Guaratiba,103
43,6,2009,2009-06-01,1,4,3,8,77,0,Guaratiba,93
43,7,2009,2009-07-01,1,2,3,2,73,0,Guaratiba,81
43,8,2009,2009-08-01,4,5,1,10,88,0,Guaratiba,108
43,9,2009,2009-09-01,8,4,5,10,88,0,Guaratiba,115
43,10,2009,2009-10-01,2,4,5,6,72,0,Guaratiba,89
43,11,2009,2009-11-01,3,2,5,5,92,0,Guaratiba,107
43,12,2009,2009-12-01,1,2,5,9,79,0,Guaratiba,96
43,1,2010,2010-01-01,3,5,5,3,73,0,Guaratiba,89
43,2,2010,2010-02-01,1,0,3,4,83,0,Guaratiba,91
43,3,2010,2010-03-01,7,1,4,7,104,0,Guaratiba,123
43,4,2010,2010-04-01,0,6,4,5,63,0,Guaratiba,78
43,5,2010,2010-05-01,1,2,3,3,70,0,Guaratiba,79
43,6,2010,2010-06-01,2,1,4,3,66,0,Guaratiba,76
43,7,2010,2010-07-01,1,5,2,5,76,0,Guaratiba,89
43,8,2010,2010-08-01,6,7,4,9,78,0,Guaratiba,104
43,9,2010,2010-09-01,1,3,2,9,74,0,Guaratiba,89
43,10,2010,2010-10-01,3,3,4,2,83,0,Guaratiba,95
43,11,2010,2010-11-01,0,4,6,0,76,0,Guaratiba,86
43,12,2010,2010-12-01,3,8,3,3,76,0,Guaratiba,93
43,1,2011,2011-01-01,4,5,4,4,80,0,Guaratiba,97
43,2,2011,2011-02-01,1,4,2,1,70,0,Guaratiba,78
43,3,2011,2011-03-01,3,7,5,3,116,0,Guaratiba,134
43,4,2011,2011-04-01,0,2,5,3,76,0,Guaratiba,86
43,5,2011,2011-05-01,0,1,5,5,57,0,Guaratiba,68
43,6,2011,2011-06-01,3,7,5,3,65,0,Guaratiba,83
43,7,2011,2011-07-01,1,8,6,2,100,0,Guaratiba,117
43,8,2011,2011-08-01,2,4,6,7,94,0,Guaratiba,113
43,9,2011,2011-09-01,0,1,4,8,89,0,Guaratiba,102
43,10,2011,2011-10-01,2,7,8,6,81,0,Guaratiba,104
43,11,2011,2011-11-01,2,3,2,5,88,0,Guaratiba,100
43,12,2011,2011-12-01,1,7,9,5,67,0,Guaratiba,89
43,1,2012,2012-01-01,1,7,9,5,86,0,Guaratiba,108
43,2,2012,2012-02-01,5,5,8,3,111,0,Guaratiba,132
43,3,2012,2012-03-01,3,0,10,5,92,0,Guaratiba,110
43,4,2012,2012-04-01,1,3,9,7,77,0,Guaratiba,97
43,5,2012,2012-05-01,1,6,8,7,95,0,Guaratiba,117
43,6,2012,2012-06-01,7,4,11,6,70,0,Guaratiba,98
43,7,2012,2012-07-01,2,4,10,2,87,0,Guaratiba,105
43,8,2012,2012-08-01,3,3,9,6,110,0,Guaratiba,131
43,9,2012,2012-09-01,1,5,7,5,101,0,Guaratiba,119
43,10,2012,2012-10-01,2,5,12,4,83,0,Guaratiba,106
43,11,2012,2012-11-01,2,8,9,2,82,0,Guaratiba,103
43,12,2012,2012-12-01,1,7,7,3,93,0,Guaratiba,111
43,1,2013,2013-01-01,2,9,6,5,92,0,Guaratiba,114
43,2,2013,2013-02-01,0,3,8,6,127,0,Guaratiba,144
43,3,2013,2013-03-01,2,9,16,2,110,0,Guaratiba,139
43,4,2013,2013-04-01,3,6,13,7,112,0,Guaratiba,141
43,5,2013,2013-05-01,3,7,10,9,107,0,Guaratiba,136
43,6,2013,2013-06-01,3,7,10,6,109,0,Guaratiba,135
43,7,2013,2013-07-01,1,4,7,4,106,0,Guaratiba,122
43,8,2013,2013-08-01,4,11,7,6,113,0,Guaratiba,141
43,9,2013,2013-09-01,3,13,9,1,115,0,Guaratiba,141
43,10,2013,2013-10-01,0,7,9,7,119,0,Guaratiba,142
43,11,2013,2013-11-01,3,9,3,8,107,0,Guaratiba,130
43,12,2013,2013-12-01,1,5,4,4,126,0,Guaratiba,140
43,1,2014,2014-01-01,2,12,8,7,148,0,Guaratiba,177
43,2,2014,2014-02-01,4,9,16,7,126,0,Guaratiba,162
43,3,2014,2014-03-01,0,2,10,5,118,0,Guaratiba,135
43,4,2014,2014-04-01,2,7,17,5,115,0,Guaratiba,146
43,5,2014,2014-05-01,1,4,6,5,126,0,Guaratiba,142
43,6,2014,2014-06-01,5,6,10,8,98,0,Guaratiba,127
43,7,2014,2014-07-01,0,10,3,7,116,0,Guaratiba,136
43,8,2014,2014-08-01,3,8,7,5,105,0,Guaratiba,128
43,9,2014,2014-09-01,4,5,9,7,108,0,Guaratiba,133
43,10,2014,2014-10-01,8,9,7,5,109,0,Guaratiba,138
43,11,2014,2014-11-01,2,3,7,4,125,0,Guaratiba,141
43,12,2014,2014-12-01,1,6,12,4,118,0,Guaratiba,141
43,1,2015,2015-01-01,3,8,10,6,144,0,Guaratiba,171
43,2,2015,2015-02-01,2,8,10,2,135,0,Guaratiba,157
43,3,2015,2015-03-01,2,14,8,6,168,0,Guaratiba,198
43,4,2015,2015-04-01,1,20,14,1,113,0,Guaratiba,149
43,5,2015,2015-05-01,1,14,6,5,112,0,Guaratiba,138
43,6,2015,2015-06-01,0,12,7,4,99,0,Guaratiba,122
43,7,2015,2015-07-01,1,4,9,4,97,0,Guaratiba,115
43,8,2015,2015-08-01,4,5,5,5,104,0,Guaratiba,123
43,9,2015,2015-09-01,1,8,6,1,108,0,Guaratiba,124
43,10,2015,2015-10-01,2,8,8,2,134,0,Guaratiba,154
43,11,2015,2015-11-01,4,7,7,5,137,0,Guaratiba,160
